id,date,name,username,text,url,referenced_post_id,referenced_username,referenced_post_type,referenced_post_url,like_count,reply_count,repost_count,links,alt_texts
3klyjexieic2q,2024-02-22 08:00:22.579000,Parti socialiste,partisocialiste.bsky.social,"🌹 Une socialiste, un combat

Sylvie Robert est l'auteure de l'unique loi sur les bibliothèques, premier équipement culturel de France.

Avec les socialistes au Sénat, elle se bat pour pour la lecture et la liberté de création.

J’adhère ➡️ www.public.crm-blum.org

➡️ youtu.be/mBhUpCQp7vk?...",https://bsky.app/profile/partisocialiste.bsky.social/post/3klyjexieic2q,,,,,11,0,11,"['https://www.public.crm-blum.org/', 'https://youtu.be/mBhUpCQp7vk?si=SUK0XPPNQ18c_XLE']",[]
3klxag5tzhr2n,2024-02-21 19:47:19.308000,Parti socialiste,partisocialiste.bsky.social,"🏫 Gabriel Attal veut placer les « jeunes à la dérive » en internat mais cette annonce suscite l'inquiétude des chefs d’établissement.

Dans @lemonde.fr, Yannick Trigance déplore une « dérive droitière et autoritaire de la politique éducative ».

➡️ www.lemonde.fr/societe/arti...",https://bsky.app/profile/partisocialiste.bsky.social/post/3klxag5tzhr2n,,,,,15,1,10,['https://www.lemonde.fr/societe/article/2024/02/21/le-placement-des-jeunes-a-la-derive-en-internat-doit-s-inscrire-dans-un-projet-educatif-plaident-les-chefs-d-etablissement_6217683_3224.html'],[]
3klwylnebrc2o,2024-02-21 17:27:13.375000,Parti socialiste,partisocialiste.bsky.social,"« Vous avez hérité de la nationalité française, nous nous l'avons méritée »

– Missak Manouchian, 15 février 1944, devant la justice de Vichy

80 ans plus tard, il entre au Panthéon avec sa femme, Mélinée, et, à travers lui, ses camarades des FTP-MOI.

Hommage à la résistance.",https://bsky.app/profile/partisocialiste.bsky.social/post/3klwylnebrc2o,,,,,13,0,10,[],"['', '', '']"
3klwsihj3rp2n,2024-02-21 15:38:04.178000,Parti socialiste,partisocialiste.bsky.social,"🔴 Communiqué de presse

Quelle que soit l’opinion que l’on peut avoir sur Julian Assange, le feuilleton doit prendre fin.

« Dans cette extradition, c’est la liberté de la presse et la liberté d’expression qui sont en question. »

– @olivierfaure.bsky.social, @dylanboutiflat.bsky.social",https://bsky.app/profile/partisocialiste.bsky.social/post/3klwsihj3rp2n,,,,,12,0,10,[],['']
3klukm75yjs2b,2024-02-20 18:11:38.954000,Parti socialiste,partisocialiste.bsky.social,"🔴 Communiqué de presse

Le Parti socialiste demande un plan d’urgence massif pour redonner aux services de psychiatrie les moyens nécessaires pour prendre en charge correctement tous les patients qui en ont besoin.

– @olivierfaure.bsky.social, Antoine Pelissolo, Anne-Sophie de Surgy",https://bsky.app/profile/partisocialiste.bsky.social/post/3klukm75yjs2b,,,,,15,0,11,[],['']
3klu6s47u4h2c,2024-02-20 14:40:13.420000,Parti socialiste,partisocialiste.bsky.social,"🔴 Communiqué de presse

La guerre dans l’est de la RDC ne doit plus se passer dans l’indifférence internationale.

Le Parti socialiste demande la médiation de l’Union africaine réunie en sommet pour instaurer un cessez-le-feu immédiat et prévenir tout risque d’épuration ethnique.",https://bsky.app/profile/partisocialiste.bsky.social/post/3klu6s47u4h2c,,,,,9,0,11,[],['']
3klk7uku2i62k,2024-02-16 15:32:52.345000,Parti socialiste,partisocialiste.bsky.social,"🔴 Communiqué de presse

Le Parti socialiste demande au président Macky Sall de respecter la décision du Conseil constitutionnel et de convoquer désormais les élections dans les meilleurs délais, dans l'intérêt des Sénégalais. 

➡️ www.parti-socialiste.fr/dans_l_inter...",https://bsky.app/profile/partisocialiste.bsky.social/post/3klk7uku2i62k,,,,,11,0,10,['https://www.parti-socialiste.fr/dans_l_interet_des_senegalais_le_president_macky_sall_doit_convoquer_des_elections_dans_les_meilleurs_delais'],['']
3kljzpy5ks42u,2024-02-16 13:42:56.153000,Parti socialiste,partisocialiste.bsky.social,"Alexeï Navalny est mort.

Empoisonné puis emprisonné par le régime de Poutine, il incarnait le combat contre un régime autoritaire.

Nos pensées vont à tous les Russes qui plaçaient en lui l’espoir d’un avenir plus démocratique.",https://bsky.app/profile/partisocialiste.bsky.social/post/3kljzpy5ks42u,,,,,15,0,12,[],['']
3klhmuj3bi224,2024-02-15 14:47:29.881000,Parti socialiste,partisocialiste.bsky.social,"🇵🇸 Notre résolution sur la situation à Gaza est claire.

Rien ne saurait justifier les attaques terroristes du Hamas du 7 octobre.

Rien n'autorise en retour le massacre aveugle des Palestiniens de Gaza au mépris du droit international. 

📃 À lire ici : www.parti-socialiste.fr/resolution_d...",https://bsky.app/profile/partisocialiste.bsky.social/post/3klhmuj3bi224,,,,,13,0,10,['https://www.parti-socialiste.fr/resolution_du_parti_socialiste_sur_la_situation_a_gaza'],"['', '', '', '']"
3klhe5cllj22w,2024-02-15 12:11:21.425000,Parti socialiste,partisocialiste.bsky.social,"🇪🇺 Tribune | « La France contre les droits sociaux des ubérisés en Europe ? »

« Le 16 février, permettons à l’Europe de venir au secours des travailleurs des plateformes et de combattre la précarité ! »

➡️ www.alternatives-economiques.fr/france-contr...",https://bsky.app/profile/partisocialiste.bsky.social/post/3klhe5cllj22w,,,,,10,0,9,['https://www.alternatives-economiques.fr/france-contre-droits-sociaux-uberises-europe/00109701'],[]
