id,date,name,username,text,url,referenced_post_id,referenced_username,referenced_post_type,referenced_post_url,like_count,reply_count,repost_count,links,alt_texts
3le725x35ss2w,2024-12-26 08:21:18.424000,Sandrine Rousseau,sandrousseau.bsky.social,"« Nous devons batailler contre deux idées qui traversent, au cours de l’histoire, les discours conservateurs. La première: les loisirs des pauvres sont dangereux pour l’ordre social. La seconde : le corps les pauvres n’a pas de valeur ». @politis.fr 
#DroitALaParesse",https://bsky.app/profile/sandrousseau.bsky.social/post/3le725x35ss2w,,,,,303,11,56,[],['']
3le5o7o7g4k2w,2024-12-25 19:14:51.603000,Sandrine Rousseau,sandrousseau.bsky.social,Dès le discours de politique générale. Mi janvier.,https://bsky.app/profile/sandrousseau.bsky.social/post/3le5o7o7g4k2w,3le5o6jfax22y,florie.bsky.social,replied_to,https://bsky.app/profile/florie.bsky.social/post/3le5o6jfax22y,25,2,0,[],[]
3le5nuhlnj22w,2024-12-25 19:08:35.565000,Sandrine Rousseau,sandrousseau.bsky.social,Penser au moment où nous cocherons ✅ pour la censure.,https://bsky.app/profile/sandrousseau.bsky.social/post/3le5nuhlnj22w,,,,,536,41,34,[],[]
3ldyowfv7hs2w,2024-12-23 19:44:15.939000,Sandrine Rousseau,sandrousseau.bsky.social,Darmanin à la justice c’est pour empêcher Marine Le Pen d’être inéligible? C’est ça ?,https://bsky.app/profile/sandrousseau.bsky.social/post/3ldyowfv7hs2w,,,,,1095,57,203,[],[]
3ldyjsquems2w,2024-12-23 18:12:44.519000,Sandrine Rousseau,sandrousseau.bsky.social,"C’est un gouvernement de provocation.

#gouvernementbayrou",https://bsky.app/profile/sandrousseau.bsky.social/post/3ldyjsquems2w,,,,,790,29,94,[],[]
3ldyity3v7k2w,2024-12-23 17:55:31.919000,Sandrine Rousseau,sandrousseau.bsky.social,Tout cela va très mal finir.,https://bsky.app/profile/sandrousseau.bsky.social/post/3ldyity3v7k2w,,,,,948,56,113,[],[]
3ldyhvg4kzc2w,2024-12-23 17:38:26.434000,Sandrine Rousseau,sandrousseau.bsky.social,"La seule ligne écologique de ce nouveau gouvernement sera visiblement le recyclage d’anciens ministres. 
#gouvernementbayrou",https://bsky.app/profile/sandrousseau.bsky.social/post/3ldyhvg4kzc2w,,,,,837,25,131,[],[]
3ldyhfip2lc2w,2024-12-23 17:29:32.265000,Sandrine Rousseau,sandrousseau.bsky.social,"Valls.
On attendait rien. On est quand même déçus.",https://bsky.app/profile/sandrousseau.bsky.social/post/3ldyhfip2lc2w,,,,,751,28,93,[],[]
3ldygzaweqs2w,2024-12-23 17:22:41.463000,Sandrine Rousseau,sandrousseau.bsky.social,C’est le RN qui a refusé qu’il y soit.,https://bsky.app/profile/sandrousseau.bsky.social/post/3ldygzaweqs2w,3ldyfzptk4c2w,jusage.bsky.social,replied_to,https://bsky.app/profile/jusage.bsky.social/post/3ldyfzptk4c2w,1,1,1,[],[]
3ldyf2rfqws2w,2024-12-23 16:47:44.815000,Sandrine Rousseau,sandrousseau.bsky.social,"Dans trois quart d’heure nous découvrirons que le gouvernement Bayrou est un mélange parfait des gouvernements Attal, Barnier et Borne.

Trois gouvernements tombés successivement. 
Et on se demandera sur les plateaux tv si celui-ci va tenir. 

Voilà.

 #gouvernementbayrou",https://bsky.app/profile/sandrousseau.bsky.social/post/3ldyf2rfqws2w,,,,,420,13,68,[],[]
3ldvxyywnas2e+sandrousseau.bsky.social,2024-12-22 17:52:41.850000,Sandrine Rousseau,sandrousseau.bsky.social,"A 9'50, première fois que j'entends une responsable politique évoquer la ""qualité"" de l'enseignement.
15 ans que je souffle ce principe essentiel à des élus FI, écologistes, communistes, socialistes, etc. sans être entendue, et c'est @sandrousseau.bsky.social [...] 

www.youtube.com/watch?v=tUSP...",https://bsky.app/profile/nhabouzite.bsky.social/post/3ldvxyywnas2e,3ldvxyywnas2e,nhabouzite.bsky.social,reposted,https://bsky.app/profile/nhabouzite.bsky.social/post/3ldvxyywnas2e,88,4,14,['https://www.youtube.com/watch?v=tUSPK_yilss&t=495s'],[]
3ldvwy54ln226,2024-12-22 17:30:24.573000,Sandrine Rousseau,sandrousseau.bsky.social,"Rebsamen… 

J’ai l’impression de devoir mettre une cassette dans un magnétoscope.",https://bsky.app/profile/sandrousseau.bsky.social/post/3ldvwy54ln226,,,,,485,25,46,[],[]
3ldv3yazzkc26,2024-12-22 09:27:17.653000,Sandrine Rousseau,sandrousseau.bsky.social,"« Quand on ne soigne pas les blessures des enfants on fait des adultes qui ne vont pas bien. Certains arrivent à survivre mais d'autres plongent dans le crime et il nous faut aussi regarder cela en face dans l'affaire Pelicot. »
#Inceste #Mazan

www.francetvinfo.fr/faits-divers...",https://bsky.app/profile/sandrousseau.bsky.social/post/3ldv3yazzkc26,,,,,272,9,44,['https://www.francetvinfo.fr/faits-divers/affaire-des-viols-de-mazan/proces-des-viols-de-mazan-sandrine-rousseau-en-appelle-a-francois-bayrou-et-demande-une-loi-cadre-pour-mieux-lutter-contre-les-violences-sexuelles_6967454.html'],[]
3ldtkvk2nkk2p+sandrousseau.bsky.social,2024-12-22 09:10:20.154000,Sandrine Rousseau,sandrousseau.bsky.social,"Il est impossible que le préfet du Pas-de-Calais accepte de signer l'autorisation #ISDD #HersinCoupigny :
- atteinte à la démocratie (TOUS les élus et les habitants sont contre)
- mise en danger de la population (nature du sol, nappes phréatiques, etc.) jusqu'à la Belgique. ☠️😱",https://bsky.app/profile/climactifscccc.bsky.social/post/3ldtkvk2nkk2p,3ldtkvk2nkk2p,climactifscccc.bsky.social,reposted,https://bsky.app/profile/climactifscccc.bsky.social/post/3ldtkvk2nkk2p,20,2,9,[],['']
3ldtjwidr4225+sandrousseau.bsky.social,2024-12-21 19:10:43.247000,Sandrine Rousseau,sandrousseau.bsky.social,"Merci à @sandrousseau.bsky.social de mettre sur sa chaîne les auditions publiques de la commission parlementaire sur les violences sexistes et sexuelles dans le cinéma, l’audiovisuel et le spectacle vivant. 
C’est vraiment à voir (pas eu le courage de regarder Mouawad et Toubiana).",https://bsky.app/profile/mariemja.bsky.social/post/3ldtjwidr4225,3ldtjwidr4225,mariemja.bsky.social,reposted,https://bsky.app/profile/mariemja.bsky.social/post/3ldtjwidr4225,50,2,13,[],[]
3ldq6d3bqjc2z,2024-12-20 10:25:49.505000,Sandrine Rousseau,sandrousseau.bsky.social,"Homophobie, racisme, sexisme.
Il n’y a pas de hasard dans la stratégie d’E Macron de normaliser et de se rapprocher tranquillement de l’extrême droite française. 

www.lemonde.fr/politique/ar...",https://bsky.app/profile/sandrousseau.bsky.social/post/3ldq6d3bqjc2z,,,,,452,25,103,['https://www.lemonde.fr/politique/article/2024/12/19/emmanuel-macron-le-double-etat-permanent_6457769_823448.html?lmd_medium=al&lmd_campaign=envoye-par-appli&lmd_creation=ios&lmd_source=default'],[]
3ldpwn6kzwc2z,2024-12-20 08:08:18.566000,Sandrine Rousseau,sandrousseau.bsky.social,"Si il y a une affaire Pelicot c’est aussi parce qu’un vigile, quelque part, n’a rien lâché et a demandé aux femmes filmées à leur insu, de porter plainte.
Tout le monde doit prendre ses responsabilités dans la lutte contre les violences sur les femmes.",https://bsky.app/profile/sandrousseau.bsky.social/post/3ldpwn6kzwc2z,,,,,583,17,106,[],[]
3ldpo4nocpc2z,2024-12-20 05:35:54.041000,Sandrine Rousseau,sandrousseau.bsky.social,"Macron qui ajoute le mépris colonial à la catastrophe à #Mayotte.

L’indécence permanente.",https://bsky.app/profile/sandrousseau.bsky.social/post/3ldpo4nocpc2z,,,,,583,29,80,[],[]
3ldooslrees2w,2024-12-19 20:15:30.503000,Sandrine Rousseau,sandrousseau.bsky.social,"Faire une interview aussi longue pour dire si peu de choses est un challenge. 
#bayrou",https://bsky.app/profile/sandrousseau.bsky.social/post/3ldooslrees2w,,,,,275,20,19,[],[]
3ldnixffox22w,2024-12-19 08:58:09.413000,Sandrine Rousseau,sandrousseau.bsky.social,Je n’ose imaginer l’état du débat politique si Paul D. avait été étranger sous OQTF.,https://bsky.app/profile/sandrousseau.bsky.social/post/3ldnixffox22w,3ldh3hl6azs24,leparisien.fr,quoted,https://bsky.app/profile/leparisien.fr/post/3ldh3hl6azs24,332,19,47,[],[]
